complaint_type,borough,request_count,avg_response_hours,median_response_hours,p90_response_hours,same_day_rate,repeat_proxy_rate,avg_repeat_group_count
PUBLIC PAYPHONE COMPLAINT,BROOKLYN,4,694.7035416666668,42.299166666666665,1903.0182777777782,0.25,0.0,1.0
PUBLIC PAYPHONE COMPLAINT,MANHATTAN,6,1356.7621296296295,103.60138888888889,3926.1584722222224,0.0,0.0,1.1666666666666667
PUBLIC PAYPHONE COMPLAINT,QUEENS,1,745.1441666666667,745.1441666666667,745.1441666666667,0.0,0.0,1.0
PUBLIC PAYPHONE COMPLAINT,STATEN ISLAND,1,149.89805555555554,149.89805555555554,149.89805555555554,0.0,1.0,10.0
PUBLIC TOILET,BRONX,1,19.659444444444443,19.659444444444443,19.659444444444443,0.0,0.0,1.0
PUBLIC TOILET,BROOKLYN,3,24.505555555555556,23.345277777777778,33.152833333333334,0.0,0.0,1.0
PUBLIC TOILET,QUEENS,2,32.197916666666664,32.197916666666664,55.285361111111115,0.5,0.0,1.0
RADIOACTIVE MATERIAL,BRONX,1,574.3375,574.3375,574.3375,0.0,0.0,1.0
REAL TIME ENFORCEMENT,BRONX,79,37.638424753867795,0.0,37.75433333333334,0.5063291139240507,0.1518987341772152,1.7721518987341771
REAL TIME ENFORCEMENT,BROOKLYN,338,101.66764217619986,0.0,62.72944444444445,0.5502958579881657,0.20118343195266272,2.2958579881656807
REAL TIME ENFORCEMENT,MANHATTAN,226,234.27501843657816,0.0,48.60319444444444,0.5265486725663717,0.21238938053097345,2.101769911504425
REAL TIME ENFORCEMENT,QUEENS,108,275.8891975308642,3.4972222222222222,61.582055555555556,0.4722222222222222,0.23148148148148148,1.8703703703703705
REAL TIME ENFORCEMENT,STATEN ISLAND,6,1361.9422222222222,0.0,4085.826666666667,0.8333333333333334,0.16666666666666666,1.8333333333333333
RECYCLING BASKET COMPLAINT,BRONX,2,102.2161111111111,102.2161111111111,150.95233333333334,0.0,0.0,1.5
RECYCLING BASKET COMPLAINT,BROOKLYN,2,82.38347222222222,82.38347222222222,91.76469444444444,0.0,0.0,1.0
RECYCLING BASKET COMPLAINT,MANHATTAN,1,606.6327777777777,606.6327777777777,606.6327777777777,0.0,0.0,1.0
RECYCLING BASKET COMPLAINT,QUEENS,1,23.930833333333332,23.930833333333332,23.930833333333332,0.0,0.0,1.0
RECYCLING BASKET COMPLAINT,STATEN ISLAND,1,73.2,73.2,73.2,0.0,0.0,1.0
RECYCLING ENFORCEMENT,BRONX,2,117.45833333333334,117.45833333333334,158.89166666666668,0.0,0.0,1.0
RECYCLING ENFORCEMENT,BROOKLYN,8,285.3416666666667,44.96666666666667,748.0483333333332,0.0,0.0,1.25
RECYCLING ENFORCEMENT,MANHATTAN,3,132.9888888888889,72.25,242.93000000000004,0.0,0.0,1.0
RECYCLING ENFORCEMENT,QUEENS,4,628.0,507.775,1224.6033333333335,0.0,0.25,1.75
RECYCLING ENFORCEMENT,STATEN ISLAND,1,81.33333333333333,81.33333333333333,81.33333333333333,0.0,0.0,1.0
REQUEST LARGE BULKY ITEM COLLECTION,BRONX,1115,64.42594917787743,52.63333333333333,110.69333333333334,0.003587443946188341,0.3255605381165919,2.3013452914798207
REQUEST LARGE BULKY ITEM COLLECTION,BROOKLYN,5750,84.00591594202899,60.141666666666666,168.78833333333336,0.0019130434782608696,0.46695652173913044,2.856695652173913
REQUEST LARGE BULKY ITEM COLLECTION,MANHATTAN,1796,92.86788233110616,59.225,180.10833333333332,0.0038975501113585748,0.5629175946547884,3.5562360801781736
REQUEST LARGE BULKY ITEM COLLECTION,QUEENS,5436,104.98796909492273,85.85,181.73333333333332,0.004047093451066961,0.3611111111111111,2.4102281089036057
REQUEST LARGE BULKY ITEM COLLECTION,STATEN ISLAND,1444,74.40369344413666,61.141666666666666,124.245,0.0034626038781163434,0.24238227146814403,1.956371191135734
RESIDENTIAL DISPOSAL COMPLAINT,BRONX,130,68.06788247863247,23.51291666666667,165.752,0.17692307692307693,0.11538461538461539,1.7
RESIDENTIAL DISPOSAL COMPLAINT,BROOKLYN,421,88.31207112694642,47.367777777777775,207.49972222222223,0.10451306413301663,0.17814726840855108,2.332541567695962
RESIDENTIAL DISPOSAL COMPLAINT,MANHATTAN,347,81.759804674992,28.996944444444445,127.60877777777799,0.25360230547550433,0.3314121037463977,4.046109510086455
RESIDENTIAL DISPOSAL COMPLAINT,QUEENS,274,47.12517538523925,27.03944444444444,96.39575,0.11678832116788321,0.17153284671532848,1.7992700729927007
RESIDENTIAL DISPOSAL COMPLAINT,STATEN ISLAND,117,68.65416429249763,44.562777777777775,133.5822777777779,0.09401709401709402,0.24786324786324787,2.2905982905982905
RODENT,BRONX,861,53.819972899728995,0.0,59.35166666666667,0.7735191637630662,0.23693379790940766,3.153310104529617
RODENT,BROOKLYN,1863,124.1268915130912,0.0,250.01133333333323,0.679549114331723,0.28556092324208265,2.5931293612453032
RODENT,MANHATTAN,1324,59.48854229607251,0.0,137.80297222222225,0.6064954682779456,0.41918429003021146,13.787764350453172
RODENT,QUEENS,903,139.96451888765841,0.0,298.42344444444495,0.7674418604651163,0.2248062015503876,2.273532668881506
RODENT,STATEN ISLAND,166,70.28244812583668,0.0,120.6198611111111,0.8132530120481928,0.10843373493975904,1.536144578313253
ROOT/SEWER/SIDEWALK CONDITION,BRONX,153,7000.742913943354,2853.998888888889,19365.44305555556,0.0,0.0915032679738562,3.4379084967320264
ROOT/SEWER/SIDEWALK CONDITION,BROOKLYN,347,8150.41210454691,4563.431666666666,21518.80405555556,0.0,0.07492795389048991,1.377521613832853
ROOT/SEWER/SIDEWALK CONDITION,MANHATTAN,20,5769.126027777778,5766.265833333333,11005.39308333334,0.05,0.0,1.0
ROOT/SEWER/SIDEWALK CONDITION,QUEENS,490,6457.6728769841275,3361.954583333333,18959.271666666667,0.01020408163265306,0.04081632653061224,1.3020408163265307
ROOT/SEWER/SIDEWALK CONDITION,STATEN ISLAND,203,5979.3149069512865,3362.0080555555555,15927.076166666671,0.029556650246305417,0.04433497536945813,1.2857142857142858
SAFETY,BRONX,538,426.39844485749694,193.33722222222224,1038.1005833333338,0.01486988847583643,0.2732342007434944,2.557620817843866
SAFETY,BROOKLYN,481,437.0694184569184,183.38833333333332,965.5247222222222,0.008316008316008316,0.2681912681912682,3.4054054054054053
SAFETY,MANHATTAN,281,693.593722815342,212.65,1878.7405555555556,0.017793594306049824,0.24555160142348753,2.6156583629893237
SAFETY,QUEENS,258,402.727680878553,190.07222222222222,813.4929166666667,0.007751937984496124,0.20930232558139536,2.0387596899224807
SAFETY,STATEN ISLAND,49,566.3398752834468,303.24555555555554,1116.8895000000018,0.02040816326530612,0.24489795918367346,2.36734693877551
SANITATION CONDITION,BRONX,219,71.73036529680365,27.866666666666667,162.2366666666667,0.1095890410958904,0.1095890410958904,1.5114155251141552
SANITATION CONDITION,BROOKLYN,571,57.25391126678342,27.216666666666665,116.73333333333333,0.09457092819614711,0.10683012259194395,1.4833625218914186
SANITATION CONDITION,MANHATTAN,178,46.53895131086142,25.241666666666667,98.64166666666681,0.19662921348314608,0.1797752808988764,1.7752808988764044
SANITATION CONDITION,QUEENS,415,62.08815261044177,26.716666666666665,144.91333333333338,0.13734939759036144,0.10602409638554217,1.5590361445783132
SANITATION CONDITION,STATEN ISLAND,122,74.00314207650273,41.78333333333333,115.33333333333334,0.06557377049180328,0.06557377049180328,1.3278688524590163
SANITATION WORKER OR VEHICLE COMPLAINT,BRONX,39,188.92121082621082,128.86638888888888,457.76961111111115,0.0,0.0,1.1025641025641026
SANITATION WORKER OR VEHICLE COMPLAINT,BROOKLYN,110,193.08489141414142,99.49916666666667,500.8805000000001,0.045454545454545456,0.045454545454545456,1.2636363636363637
SANITATION WORKER OR VEHICLE COMPLAINT,MANHATTAN,54,261.3134362139918,129.1086111111111,678.1183333333335,0.037037037037037035,0.14814814814814814,3.185185185185185
SANITATION WORKER OR VEHICLE COMPLAINT,QUEENS,99,127.12228956228957,88.15583333333333,294.76750000000004,0.030303030303030304,0.050505050505050504,1.2323232323232323
SANITATION WORKER OR VEHICLE COMPLAINT,STATEN ISLAND,41,76.06106368563685,67.82027777777778,115.92666666666666,0.04878048780487805,0.04878048780487805,1.2439024390243902
SCAFFOLD SAFETY,BRONX,4,2.111111111111111,0.0,5.911111111111113,0.75,0.0,1.0
SCAFFOLD SAFETY,BROOKLYN,12,9.303912037037037,8.694166666666668,15.165916666666668,0.25,0.0,1.0
SCAFFOLD SAFETY,MANHATTAN,14,61.82843253968254,10.362222222222222,133.71905555555568,0.14285714285714285,0.0,1.0
SCAFFOLD SAFETY,QUEENS,4,332.5345138888889,10.020555555555555,917.6324722222225,0.0,0.0,1.0
SCHOOL MAINTENANCE,BRONX,50,1271.5739944444445,151.74847222222223,5271.847305555556,0.24,0.36,3.58
SCHOOL MAINTENANCE,BROOKLYN,66,2002.3547011784513,350.87222222222226,4866.138888888889,0.045454545454545456,0.3787878787878788,4.378787878787879
SCHOOL MAINTENANCE,MANHATTAN,26,1567.987435897436,314.03472222222223,4955.901944444445,0.038461538461538464,0.34615384615384615,4.153846153846154
SCHOOL MAINTENANCE,QUEENS,52,1635.0876549145298,459.16805555555555,5451.810499999998,0.09615384615384616,0.3076923076923077,2.6153846153846154
SCHOOL MAINTENANCE,STATEN ISLAND,16,2349.37546875,778.3480555555556,6638.831944444444,0.125,0.25,2.25
SEASONAL COLLECTION,BRONX,1,48.39083333333333,48.39083333333333,48.39083333333333,0.0,0.0,1.0
SEASONAL COLLECTION,BROOKLYN,4,74.56604166666666,74.14944444444444,115.07441666666668,0.0,0.0,1.25
SEASONAL COLLECTION,MANHATTAN,1,44.74055555555555,44.74055555555555,44.74055555555555,0.0,0.0,1.0
SEASONAL COLLECTION,QUEENS,4,65.07708333333333,37.14541666666667,136.5337777777778,0.0,0.0,1.0
SEASONAL COLLECTION,STATEN ISLAND,3,95.82777777777778,31.256944444444443,204.72850000000003,0.3333333333333333,0.0,1.0
SEWER,BRONX,452,273.5144542772862,3.7583333333333333,219.75500000000002,0.5575221238938053,0.16592920353982302,1.7787610619469028
SEWER,BROOKLYN,1330,162.4077819548872,3.841666666666667,67.42000000000003,0.6030075187969924,0.17894736842105263,1.9015037593984963
SEWER,MANHATTAN,263,184.3082382762991,3.3333333333333335,143.8,0.5475285171102662,0.1482889733840304,1.6577946768060836
SEWER,QUEENS,1731,217.1773445022145,4.333333333333333,128.5,0.5355285961871751,0.19352975158867705,1.9641825534373194
SEWER,STATEN ISLAND,488,70.67267759562843,5.775,170.60000000000005,0.514344262295082,0.2336065573770492,1.973360655737705
SEWER MAINTENANCE,BRONX,9,12.792530864197532,4.63,25.03027777777779,0.8888888888888888,0.2222222222222222,2.0
SEWER MAINTENANCE,BROOKLYN,34,11.511429738562091,6.019861111111111,31.14369444444444,0.6176470588235294,0.20588235294117646,2.235294117647059
SEWER MAINTENANCE,QUEENS,20,31.46272222222222,14.536527777777778,80.04263888888894,0.35,0.1,1.55
SEWER MAINTENANCE,STATEN ISLAND,3,2.9926851851851857,3.096111111111111,4.190333333333333,1.0,0.0,1.0
SIDEWALK CONDITION,BRONX,392,314.960731292517,200.61111111111111,650.1711666666666,0.03826530612244898,0.14030612244897958,2.1760204081632653
SIDEWALK CONDITION,BROOKLYN,1343,297.5978315545628,192.88444444444445,670.8411111111111,0.023827252419955324,0.14296351451973194,1.8786299329858527
SIDEWALK CONDITION,MANHATTAN,507,372.772117576156,193.2536111111111,721.2209444444445,0.03155818540433925,0.1242603550295858,1.5917159763313609
SIDEWALK CONDITION,QUEENS,1093,336.631587628342,218.85666666666665,718.9917777777778,0.01738334858188472,0.11985361390667887,1.606587374199451
SIDEWALK CONDITION,STATEN ISLAND,267,311.3267748647524,165.7325,758.7615000000003,0.052434456928838954,0.10112359550561797,1.5280898876404494
SMOKING,BRONX,72,18837.352430555555,19040.97375,33926.044388888884,0.0,0.25,2.2916666666666665
SMOKING,BROOKLYN,123,20192.856309846433,19707.273055555557,34927.487111111106,0.0,0.37398373983739835,4.796747967479675
SMOKING,MANHATTAN,115,18693.025736714975,18672.32611111111,33064.17266666667,0.0,0.40869565217391307,8.582608695652175
SMOKING,QUEENS,64,17298.932235243057,13676.960833333334,33599.23502777777,0.0,0.28125,2.3125
SMOKING,STATEN ISLAND,11,21561.86621212121,28506.110277777778,37267.52333333333,0.0,0.45454545454545453,2.5454545454545454
SMOKING OR VAPING,BRONX,61,1790.5816484517304,1440.1475,3810.74,0.0,0.3770491803278688,4.688524590163935
SMOKING OR VAPING,BROOKLYN,78,1849.5143554131052,1440.3043055555554,4564.876305555555,0.0,0.358974358974359,4.935897435897436
SMOKING OR VAPING,MANHATTAN,72,2006.0651080246914,1440.2593055555556,4497.631638888889,0.0,0.4305555555555556,5.819444444444445
SMOKING OR VAPING,QUEENS,38,1703.225043859649,1440.1770833333335,3039.528305555556,0.0,0.34210526315789475,3.5526315789473686
SMOKING OR VAPING,STATEN ISLAND,9,1018.4787962962962,1439.0427777777777,1440.6126666666667,0.0,0.4444444444444444,35.888888888888886
SNOW,BRONX,14,88.55119047619048,75.13333333333333,161.29000000000002,0.07142857142857142,0.0,1.2142857142857142
SNOW,BROOKLYN,73,262.6547945205479,285.4,470.92999999999995,0.0684931506849315,0.0958904109589041,1.3972602739726028
SNOW,MANHATTAN,15,114.81666666666666,76.28333333333333,257.7766666666667,0.06666666666666667,0.26666666666666666,1.6666666666666667
SNOW,QUEENS,47,118.95851063829788,118.16666666666667,238.26999999999998,0.14893617021276595,0.14893617021276595,1.9787234042553192
SNOW,STATEN ISLAND,30,59.87833333333333,26.575000000000003,143.31,0.26666666666666666,0.23333333333333334,2.0
SNOW OR ICE,BRONX,220,77.32191161616161,72.92069444444445,163.75366666666667,0.18636363636363637,0.32272727272727275,3.459090909090909
SNOW OR ICE,BROOKLYN,598,104.6175422705314,87.73527777777778,231.20844444444447,0.08361204013377926,0.3795986622073579,4.456521739130435
SNOW OR ICE,MANHATTAN,141,65.68304176516942,42.943888888888885,156.4688888888889,0.11347517730496454,0.2907801418439716,3.3333333333333335
SNOW OR ICE,QUEENS,539,71.30540558647702,53.964166666666664,165.7313333333333,0.19851576994434136,0.4044526901669759,4.536178107606679
SNOW OR ICE,STATEN ISLAND,441,41.957385361552035,7.094722222222222,144.4463888888889,0.5215419501133787,0.5578231292517006,6.54875283446712
SPECIAL NATURAL AREA DISTRICT (SNAD),STATEN ISLAND,5,2292.6675,1421.5319444444444,4240.7892222222235,0.0,0.0,1.0
SPECIAL OPERATIONS,BROOKLYN,4,610.2617361111111,604.931111111111,723.4369444444444,0.0,1.0,125.0
SPECIAL PROJECTS INSPECTION TEAM (SPIT),BRONX,30,1537.3348796296298,743.8306944444445,4113.191333333336,0.06666666666666667,0.13333333333333333,1.8333333333333333
SPECIAL PROJECTS INSPECTION TEAM (SPIT),BROOKLYN,177,1311.2909761456372,537.3352777777778,2622.393944444446,0.05649717514124294,0.0903954802259887,1.6045197740112995
SPECIAL PROJECTS INSPECTION TEAM (SPIT),MANHATTAN,191,1557.1158158813264,606.2747222222222,4390.2175,0.08376963350785341,0.05759162303664921,1.6020942408376964
SPECIAL PROJECTS INSPECTION TEAM (SPIT),QUEENS,166,1839.860875167336,649.8138888888889,3485.2094444444447,0.0783132530120482,0.09036144578313253,2.36144578313253
SPECIAL PROJECTS INSPECTION TEAM (SPIT),STATEN ISLAND,18,1881.6574074074076,844.4976388888889,6228.122166666668,0.0,0.0,1.1666666666666667
SQUEEGEE,BROOKLYN,1,0.2627777777777778,0.2627777777777778,0.2627777777777778,1.0,0.0,1.0
SQUEEGEE,MANHATTAN,4,0.5594444444444444,0.48291666666666666,1.1206111111111112,1.0,0.75,10.25
SQUEEGEE,QUEENS,1,5.948055555555555,5.948055555555555,5.948055555555555,1.0,0.0,1.0
STANDING WATER,BRONX,14,0.4118452380952381,0.0,0.0,1.0,0.07142857142857142,1.3571428571428572
STANDING WATER,BROOKLYN,37,0.0,0.0,0.0,1.0,0.02702702702702703,1.1081081081081081
STANDING WATER,MANHATTAN,24,0.28490740740740744,0.0,0.0,1.0,0.041666666666666664,1.2916666666666667
STANDING WATER,QUEENS,41,0.46575880758807586,0.0,0.0,0.975609756097561,0.04878048780487805,1.2926829268292683
STANDING WATER,STATEN ISLAND,29,3.0774904214559387,0.0,0.3536666666666654,0.9310344827586207,0.10344827586206896,1.5172413793103448
STORM,BRONX,10,24.991666666666667,20.941666666666666,41.695,0.1,0.6,3.9
STORM,BROOKLYN,19,22.312280701754386,18.25,44.82333333333333,0.3157894736842105,0.2631578947368421,2.263157894736842
STORM,QUEENS,48,23.938888888888886,20.266666666666666,47.46166666666667,0.2708333333333333,0.3541666666666667,2.625
STORM,STATEN ISLAND,12,28.056944444444444,22.799999999999997,45.44166666666667,0.0,0.08333333333333333,1.75
STREET CONDITION,BRONX,1190,86.48692600373484,29.27236111111111,223.63958333333383,0.2504201680672269,0.38907563025210085,111.14957983193277
STREET CONDITION,BROOKLYN,2721,117.17726867164849,32.84222222222222,190.7975,0.1113561190738699,0.3649393605292172,108.89231900036751
STREET CONDITION,MANHATTAN,1707,81.29346432988349,25.70611111111111,144.4756666666667,0.1675454012888108,0.4118336262448741,52.69361452841242
STREET CONDITION,QUEENS,3756,109.04744261034197,27.084722222222222,260.87,0.20021299254526093,0.4267838125665602,340.7042066027689
STREET CONDITION,STATEN ISLAND,1098,74.85171574580045,25.25277777777778,205.09063888888917,0.3005464480874317,0.39435336976320584,82.17486338797814
STREET LIGHT CONDITION,BRONX,1099,483.46401273885346,4.666666666666667,486.3200000000005,0.5122838944494995,0.1464968152866242,1.765241128298453
STREET LIGHT CONDITION,BROOKLYN,1186,846.4446599213042,92.85833333333333,1932.275,0.19645868465430016,0.11382799325463744,1.6070826306913997
STREET LIGHT CONDITION,MANHATTAN,709,985.1555477197932,26.4,1633.0900000000013,0.4231311706629055,0.22002820874471085,2.530324400564175
STREET LIGHT CONDITION,QUEENS,1218,740.8801450465243,62.46666666666667,1108.9249999999995,0.30377668308702793,0.10755336617405582,1.7183908045977012
STREET LIGHT CONDITION,STATEN ISLAND,516,479.13039405684754,20.816666666666666,638.55,0.45155038759689925,0.05813953488372093,1.4050387596899225
STREET SIGN - DAMAGED,BRONX,94,470.12808806146575,139.78333333333333,675.1733611111113,0.0,0.010638297872340425,1.1063829787234043
STREET SIGN - DAMAGED,BROOKLYN,201,675.368851575456,137.12833333333333,2129.2347222222224,0.029850746268656716,0.03980099502487562,1.2487562189054726
STREET SIGN - DAMAGED,MANHATTAN,111,700.9383583583584,99.18694444444445,791.8202777777777,0.08108108108108109,0.036036036036036036,1.2792792792792793
STREET SIGN - DAMAGED,QUEENS,306,979.5681372549019,173.9286111111111,4208.109722222222,0.0457516339869281,0.0784313725490196,1.3529411764705883
STREET SIGN - DAMAGED,STATEN ISLAND,52,516.9505448717948,143.70111111111112,960.1507499999999,0.038461538461538464,0.0,1.1346153846153846
STREET SIGN - DANGLING,BRONX,74,133.16471096096095,137.62680555555556,214.02369444444446,0.02702702702702703,0.0,1.0405405405405406
STREET SIGN - DANGLING,BROOKLYN,133,397.6689369256474,115.20333333333333,1035.5416666666654,0.03759398496240601,0.045112781954887216,1.2706766917293233
STREET SIGN - DANGLING,MANHATTAN,72,159.78355324074073,95.96847222222223,213.05938888888886,0.041666666666666664,0.06944444444444445,1.3194444444444444
STREET SIGN - DANGLING,QUEENS,205,275.9754647696477,213.1013888888889,372.54144444444444,0.014634146341463415,0.07804878048780488,1.3463414634146342
STREET SIGN - DANGLING,STATEN ISLAND,66,308.62178872053875,98.4673611111111,299.2980555555556,0.015151515151515152,0.030303030303030304,1.196969696969697
STREET SIGN - MISSING,BRONX,84,469.3651818783069,158.20625,1004.8670833333334,0.023809523809523808,0.03571428571428571,1.2857142857142858
STREET SIGN - MISSING,BROOKLYN,186,692.6506884707288,164.79319444444445,2295.8058333333333,0.05913978494623656,0.10215053763440861,1.7741935483870968
STREET SIGN - MISSING,MANHATTAN,86,616.8977874677003,200.4523611111111,2046.8404166666667,0.11627906976744186,0.011627906976744186,1.1744186046511629
STREET SIGN - MISSING,QUEENS,220,1674.8972664141413,348.85361111111115,4331.99575,0.07272727272727272,0.16818181818181818,5.713636363636364
STREET SIGN - MISSING,STATEN ISLAND,41,414.5329336043361,110.415,1000.28,0.0,0.024390243902439025,1.2195121951219512
STREET SWEEPING COMPLAINT,BRONX,133,164.80969507101085,120.97055555555555,370.4555,0.03759398496240601,0.2556390977443609,2.4962406015037595
STREET SWEEPING COMPLAINT,BROOKLYN,472,146.57272422316385,81.35791666666665,341.96597222222226,0.06567796610169492,0.2033898305084746,4.133474576271187
STREET SWEEPING COMPLAINT,MANHATTAN,105,309.5975846560847,168.04416666666665,608.1225000000004,0.009523809523809525,0.26666666666666666,3.0
STREET SWEEPING COMPLAINT,QUEENS,112,148.1348040674603,73.16055555555556,353.2599722222223,0.026785714285714284,0.16964285714285715,1.7678571428571428
STREET SWEEPING COMPLAINT,STATEN ISLAND,1,68.94027777777778,68.94027777777778,68.94027777777778,0.0,0.0,1.0
SWEEPING/INADEQUATE,BRONX,2,59.35,59.35,88.48333333333333,0.0,0.0,1.0
SWEEPING/INADEQUATE,BROOKLYN,8,45.7125,25.40833333333333,88.60999999999999,0.125,0.0,1.0
SWEEPING/INADEQUATE,MANHATTAN,1,111.53333333333333,111.53333333333333,111.53333333333333,0.0,0.0,1.0
SWEEPING/INADEQUATE,QUEENS,1,27.216666666666665,27.216666666666665,27.216666666666665,0.0,0.0,1.0
SWEEPING/MISSED,BRONX,11,46.724242424242426,45.6,73.38333333333334,0.09090909090909091,0.09090909090909091,1.1818181818181819
SWEEPING/MISSED,BROOKLYN,45,107.13814814814813,72.6,203.4066666666667,0.044444444444444446,0.022222222222222223,1.2222222222222223
SWEEPING/MISSED,MANHATTAN,10,184.50333333333333,45.483333333333334,564.6283333333332,0.0,0.1,1.4
SWEEPING/MISSED,QUEENS,10,72.61166666666666,49.708333333333336,164.83,0.0,0.1,1.4
TANNING,STATEN ISLAND,1,406.86,406.86,406.86,0.0,0.0,2.0
TATTOOING,BROOKLYN,10,11327.435305555555,9949.063472222222,21104.189277777776,0.0,0.3,2.6
TATTOOING,MANHATTAN,7,8442.780238095238,1440.493888888889,18738.25138888889,0.0,0.2857142857142857,3.4285714285714284
TATTOOING,QUEENS,6,23061.501944444444,26122.481666666667,32563.68972222222,0.0,0.3333333333333333,4.333333333333333
TATTOOING,STATEN ISLAND,2,38585.79597222222,38585.79597222222,38900.93563888889,0.0,0.5,5.0
TAXI COMPLAINT,BRONX,12,3071.9325925925928,905.7476388888889,8179.438861111112,0.0,0.0,1.0833333333333333
TAXI COMPLAINT,BROOKLYN,34,2141.335482026144,1783.2594444444444,4795.49475,0.029411764705882353,0.08823529411764706,1.3823529411764706
TAXI COMPLAINT,MANHATTAN,358,2189.0037562073244,1911.9618055555557,4158.462750000001,0.0,0.10893854748603352,1.553072625698324
TAXI COMPLAINT,QUEENS,242,2275.549713039486,2058.0479166666664,4057.9509166666667,0.0,0.8429752066115702,87.92561983471074
TAXI COMPLAINT,STATEN ISLAND,1,861.0111111111111,861.0111111111111,861.0111111111111,0.0,0.0,1.0
TAXI COMPLIMENT,MANHATTAN,10,533.11275,132.54902777777778,2017.1004166666667,0.0,0.0,1.1
TAXI COMPLIMENT,QUEENS,4,77.83423611111111,69.07,101.4776388888889,0.0,0.0,1.5
TAXI LICENSEE COMPLAINT,QUEENS,1,3439.706111111111,3439.706111111111,3439.706111111111,0.0,0.0,1.0
TAXI REPORT,BROOKLYN,4,609.3395833333334,620.9890277777778,1097.585111111111,0.0,0.0,1.0
TAXI REPORT,MANHATTAN,13,1354.238076923077,475.7413888888889,3382.1269444444456,0.0,0.0,1.1538461538461537
TAXI REPORT,QUEENS,4,341.76166666666666,281.1113888888889,603.5780000000001,0.0,1.0,10.0
TRAFFIC,BRONX,91,2.683605006105006,1.1227777777777779,5.8502777777777775,0.8901098901098901,0.14285714285714285,1.879120879120879
TRAFFIC,BROOKLYN,199,1.3452638190954773,0.7694444444444445,2.9346666666666676,0.9547738693467337,0.3417085427135678,4.085427135678392
TRAFFIC,MANHATTAN,191,0.6907431646305991,0.39055555555555554,1.5469444444444445,0.9738219895287958,0.3298429319371728,117.78010471204189
TRAFFIC,QUEENS,515,0.9570258899676376,0.365,2.4442222222222227,0.9514563106796117,0.7029126213592233,278.95728155339805
TRAFFIC,STATEN ISLAND,61,1.3761612021857925,0.6297222222222222,2.6244444444444444,0.9344262295081968,0.18032786885245902,4.770491803278689
TRAFFIC SIGNAL CONDITION,BRONX,650,100.2591282051282,1.825,43.698333333333366,0.7153846153846154,0.3676923076923077,3.1107692307692307
TRAFFIC SIGNAL CONDITION,BROOKLYN,1990,320.11819932998327,2.183333333333333,113.2550000000009,0.6557788944723618,0.44271356783919597,4.229145728643216
TRAFFIC SIGNAL CONDITION,MANHATTAN,815,124.55595092024541,2.1666666666666665,34.76666666666667,0.698159509202454,0.36319018404907977,3.485889570552147
TRAFFIC SIGNAL CONDITION,QUEENS,1593,296.9193241263863,3.8666666666666667,187.26999999999995,0.5844318895166353,0.44130571249215317,4.483992467043315
TRAFFIC SIGNAL CONDITION,STATEN ISLAND,325,59.17774358974359,1.6833333333333333,22.58333333333334,0.7753846153846153,0.3076923076923077,2.476923076923077
UNLEASHED DOG,BRONX,15,0.0,0.0,0.0,1.0,0.06666666666666667,1.2666666666666666
UNLEASHED DOG,BROOKLYN,44,0.07922979797979798,0.0,0.0,1.0,0.045454545454545456,1.2954545454545454
UNLEASHED DOG,MANHATTAN,21,0.0,0.0,0.0,1.0,0.19047619047619047,1.619047619047619
UNLEASHED DOG,QUEENS,43,7.267480620155038,0.0,0.0,0.9302325581395349,0.09302325581395349,1.2790697674418605
UNLEASHED DOG,STATEN ISLAND,8,0.0,0.0,0.0,1.0,0.0,1.125
UNSANITARY ANIMAL FACILITY,BRONX,1,0.0,0.0,0.0,1.0,0.0,1.0
UNSANITARY ANIMAL FACILITY,BROOKLYN,1,0.0,0.0,0.0,1.0,1.0,5.0
UNSANITARY ANIMAL FACILITY,MANHATTAN,2,0.0,0.0,0.0,1.0,0.0,1.0
UNSANITARY ANIMAL FACILITY,QUEENS,3,0.0,0.0,0.0,1.0,0.0,1.0
UNSANITARY ANIMAL FACILITY,STATEN ISLAND,1,0.0,0.0,0.0,1.0,0.0,1.0
UNSANITARY ANIMAL PVT PROPERTY,BRONX,79,41.04191983122362,0.0,33.68972222222234,0.8481012658227848,0.06329113924050633,1.2784810126582278
UNSANITARY ANIMAL PVT PROPERTY,BROOKLYN,97,245.46671248568154,0.0,349.44944444444445,0.6288659793814433,0.26804123711340205,2.8556701030927836
UNSANITARY ANIMAL PVT PROPERTY,MANHATTAN,39,86.83193732193732,0.0,72.09900000000003,0.6666666666666666,0.1282051282051282,1.794871794871795
UNSANITARY ANIMAL PVT PROPERTY,QUEENS,87,67.76402298850574,0.0,186.67022222222226,0.7701149425287356,0.09195402298850575,1.471264367816092
UNSANITARY ANIMAL PVT PROPERTY,STATEN ISLAND,39,94.37119658119657,0.0,141.14588888888923,0.7948717948717948,0.07692307692307693,1.435897435897436
UNSANITARY CONDITION,BRONX,5043,495.473761154075,265.55027777777775,1156.7577777777778,0.014078921277017648,0.6775728732897085,8.602022605591909
UNSANITARY CONDITION,BROOKLYN,4642,544.5301689286226,252.20194444444445,1317.3436944444447,0.011417492460146488,0.5443774235243429,4.210038776389487
UNSANITARY CONDITION,MANHATTAN,2890,874.3012101114956,324.85541666666666,2191.378611111111,0.007612456747404845,0.6020761245674741,5.1740484429065745
